case_id,cores,fang_makespan_cycles,history_makespan_cycles,fang_baseline_speedup,history_baseline_speedup,history_algorithm,history_variant,history_solver_commit,history_record_id,history_ddr_bytes,history_extra_ddr_bytes,history_solver_wall_seconds
017,4,98177,98177,1.6583313810770344,1.6583313810770344,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5354f304d04c0cbb6367c40287994664a8c2fbf65210371c3e1de113585c2310,970624,326762,0.27806916600093246
018,4,282505,282505,3.5552184917081116,3.5552184917081116,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,f7d17676924d2eff72782db480b8b7e522659c9b97e84a3a2924352324ad9232,4189832,2596984,0.2793047080049291
019,4,45704,45704,1.7754244705058637,1.7754244705058637,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5a9665b3ab3d3c8d451de444db8e66f6ce35ed06bab998dfc94585676e4aa801,269096,82112,0.28003370901569724
020,4,133704,133704,3.984518039849219,3.984518039849219,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,96643c7e6346501848648a9476045c5b90fa3a8f86f2371f17efb7d7480c8c3f,2359296,0,0.27732845800346695
021,4,1632686,1632686,4.022780252908397,4.022780252908397,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,4f94eba44a8447719d8229977d52acfb3eeab2047ff5e0beecdccc2d9570830b,8560640,5222400,0.2788787499885075
022,4,21311,21311,2.664351743231195,2.664351743231195,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,f55bd8d744fcd0967a487725b0a9a529bd56c0e154bb580f56f9418b87af7f72,411766,198080,0.27945720800198615
023,4,34226,34226,3.58248115467773,3.58248115467773,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,b6a5470143f2bdb929ce90409a9c1690bbc819e457113f0f4100c917a494759a,601784,158340,0.2748877910198644
024,4,2560131,2560131,0.9981297832025002,0.9981297832025002,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2a8a286f1d98b8fa3547512a32a33e86b2d4107a23aad5106de6130cf5897bd5,1769558,1376340,0.27609066598233767
025,4,1218240,1218240,3.9918456133438402,3.9918456133438402,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,f029426478db94cf3f97dd276d9e97b31ac7d3d0c5514fa9ca97d2abfeea635f,8328192,110592,0.5570139579940587
026,4,69701,69701,1.4232650894535228,1.4232650894535228,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,781c23acd391ca068c0c76fd5a351302a1c14b7eb69eabf193de8dea84ddba09,794910,266056,0.27630033300374635
027,4,559196,559196,4.227412213249022,4.227412213249022,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,55cdaef256b1e1c8f638f877fd95c639dfed05f874efd360c35bf865e79be488,4251648,2211840,0.2729072920046747
028,4,13906223,13906223,3.1522606821420887,3.1522606821420887,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cd6fe470d8375e994cc3704177cfe065793298a949389c09b223e1bf8f1bf0c1,283356408,277447800,0.5540523749950808
029,4,14686,14686,2.55719733079123,2.55719733079123,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9e6a487ea7a12ccba0997c72fadc81ebceb378a9f1da2724d76ee3265971bff9,473198,43034,0.2787637500150595
030,4,2524309,2524309,1.1123970956012121,1.1123970956012121,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,541980f00c2821e355d7c0bdec5e5a038dadc6137dbd7824a9cb52f9ab981ed8,7188728,4794668,0.2793871249887161
031,4,840898,840898,1.6819745082043245,1.6819745082043245,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,6f282701359b1dd3e2422218f511cf1d4a01caed568d71b8955c6bd959cf5866,5941072,3756032,0.2788217499910388
032,4,18002,18002,2.3021330963226307,2.3021330963226307,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,68117c867fa51d905b79a76f396126c2a47f8b5a65c5336702e73402b08c8d18,404834,111746,0.28500674999668263
033,4,829700,829700,2.1383584428106546,2.1383584428106546,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2e7f945070691bdb5275749456912deea69225662cf6797eb86c2f7ea16c9efa,9709886,6736976,0.27518445800524205
034,4,522073,522073,1.6147090540977986,1.6147090540977986,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,91f6adbd43e4a0c5303a4c19a0cc8edb1fa9a5a2746dc558ce63766e02c4de98,3120410,840024,0.27277266699820757
035,4,172085,172085,0.9853909405235785,0.9853909405235785,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,59670ec5f6a17a356ce5a44c8ae1e952dfe50a9b21c2d2d08c23d8461af175ea,494842,83988,0.27872566698351875
036,4,233584,233584,3.987901568600589,3.987901568600589,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,e14ada030153ee1d9922bd38a1bf4eb59e234bfcb06f2379e4c2b385b1fdff26,6558208,3456,0.2754921250161715
037,4,53320,53320,3.938503375843961,3.938503375843961,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,db4e44734940cdd9f55cf5d75bc1379ff94604bd44c026a4434acbbfbcdfd4c7,1720320,1105920,0.2764384589972906
038,4,674342,674342,2.0235355353811566,2.0235355353811566,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,7210fdc283458973a328e439d2e5c10a5f7c2926393b258289249ac7e15bf2bb,7545270,4742320,0.2756175419781357
039,4,733876,733876,1.9557282156658617,1.9557282156658617,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,91b0a3fcf7a8ce01433c76195a91870817c6802a92845ed59b4e3bb1ba0b32c6,13754368,9265152,0.2779968329996336
040,4,256748,256748,0.987170299281786,0.987170299281786,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,fb232d6bd41af214d7f36870806e71e8fd860ce5011351f51387f33201b9e23a,1234658,323420,0.27706370802479796
041,4,5582506,5582506,1.0754949479678122,1.0754949479678122,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,86979b752eb0600e14801d8ea6495b75761e18edd2c74d9c83569c1ff801b3b5,31444244,26494264,0.2799816669721622
042,4,520004,520004,3.2437058176475566,3.2437058176475566,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,353e634b9208e496a7a91186c796bd76a755933a74a22391f066caa6aca8efa1,11024356,8635392,0.2826162500132341
043,4,605858,605858,1.11850631666166,1.11850631666166,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,cb7d34bcb866c8704de15aebee31bcb86571bb4851f3c50c9f9d24fe7eee60d4,1827458,396336,0.2784717920003459
044,4,125648,66901,1.2288854577868331,2.307992406690483,q2-structural-portfolio,e0-protected-four-constructors-bound-pruned,405024df0532b72e916306399278d5ad6c2413c7,ab63dc396ae2f1e14462fc161d476c8c2c0517bc9eb05253deabf268c233a789,3766656,2791200,0.7505914999928791
045,4,64427,64427,1.9497105250904123,1.9497105250904123,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,bc6b4d483c2237f8054cf61a663de752c0bd73b4e5a8aa2ec71dfd66222c8534,622592,65536,0.2773168339917902
046,4,124612,124612,2.218526305652746,2.218526305652746,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,95497ea68b6a136c0724016cf1cf3227a47406327d9158178595f649f8bd32bd,5575424,4513952,0.2730923749913927
047,4,323365,323365,1.0097196666305877,1.0097196666305877,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,63d19c67c8a86bf40dc7b1b734cbcf9cde444457787af36b365381c94de7b304,569240,105298,0.2791111249825917
048,4,222988,222988,0.9965558684772274,0.9965558684772274,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,a68da054fe6c85acc9a8aa9575a86fb16b22db61bdcd9ad058443b989474ba30,531864,117074,0.27644233297905885
049,4,187793,187793,1.045172077766477,1.045172077766477,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,20dabf21d3d3ef52ad6e21896325de25263faf1911c901f536b7104370b2145a,396972,244432,0.2767939170007594
050,4,118352,118352,1.264786399891848,1.264786399891848,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,15f2d4e7562d7fef06a8a3ec92d0e10ff3fedee915f39949180293f5db0dae2e,436780,117404,0.27877162501681596
051,4,610775,207134,0.9948475297777414,2.9335019842227736,q2-structural-portfolio,e0-protected-four-constructors-bound-pruned,405024df0532b72e916306399278d5ad6c2413c7,28a95bd60493c39e3b7f51e28fd9d207642395e83ad8b2383bd353bfc7c2ef44,1574198,1180980,0.5153713749896269
052,4,122099,122099,1.4766787606778107,1.4766787606778107,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,3c370c6c22b1302013757dc8dcff01cd76b59f72d53844eb4c7dda4bd3b8dcc4,1044740,234536,0.27477945800637826
053,4,1042809,1042809,1.4122298522548233,1.4122298522548233,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,a38b467b6781eeeaa737ac7faab68a0edb0eae01da9163d34af1ce7417886b9f,9341462,6346174,0.2828388749912847
054,4,788458,788458,1.0337278586811218,1.0337278586811218,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,560c7f642ec5d54d689e9d3b64926a1939cf76200f389a5c158bbe4f18a3280d,1972616,366340,0.2781191249960102
055,4,86552,86552,1.3729896478417598,1.3729896478417598,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,3b051bf215b2928f76de3f8f98a7ce56d2aff3559084e8493deaa9a9c0a8ad3f,865576,239766,0.27866791700944304
056,4,277701,277701,0.9985019859489163,0.9985019859489163,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,927299ce02fb0da12c82ceda6f2f76d67318b69665c7e71d5c267582e02a7502,455570,233970,0.28273174999048933
057,4,20344,20344,2.9358041683051512,2.9358041683051512,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,65a72963d516d0a9e4292cdd0ede4cd997b7d2039248d0239720242cecbe3b59,694868,352408,0.281344958988484
058,4,4531591,4531591,1.0017931891911693,1.0017931891911693,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d07bc6176f382f6e9c05fb15dc916bd79a9eb6457e30aee9ce8a0c536e097369,37756928,30089216,0.2744936250091996
059,4,207460,207460,3.9982309842861277,3.9982309842861277,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d69df0cfdbada86164752c9c0813879b53b4d267e4f66f78c11da478cf1adf2d,4341760,2998272,0.2802064999996219
060,4,564135,564135,1.5754899093302135,1.5754899093302135,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,30ff72c6a56f94b6ff548bc41fc040c5661a7e5c6df2cf78c0954b087c1284e2,4420626,2321620,0.27981804197770543
061,4,70442,70442,1.0958093183044206,1.0958093183044206,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,2af4971e1c088dbcb989e890da097b8b3e123764ebbaf161001312a3780ee9e6,691820,147632,0.27711891700164415
062,4,1433409,1433409,1.9916220701837368,1.9916220701837368,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,c0b432458c94852e8395895d242d2ea30855b7fe8f84f0ff4cbc7b7267580c77,18582528,5180928,0.5540446669911034
063,4,543019,543019,1.971196219653456,1.971196219653456,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,8bc82090cea10d50229d50b13fa97f680606ea2fba0ae6864903abd714b70283,6959616,1938432,0.2798959579959046
064,4,20304,16615,0.9414893617021277,1.150526632560939,q2-structural-portfolio,e0-protected-four-constructors,f17fcc2d84d20497482a1269de7bac95ab7a3138,7a5c744862e2f3cefa252333ca77f6af7a7ebbb7d64c81dd7175d853ff7e4c03,37414,0,0.704884167003911
065,4,25664,25664,2.067799251870324,2.067799251870324,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,28a1579dfe2d2a5de1d9a16f2236eeb952b3869ef0aeb18a65de7d015420ce2c,436590,120388,0.2757057909911964
066,4,355372,355372,1.0104059970960009,1.0104059970960009,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,397ffca34319185a43a23055ed30d2dd76f29523b15c87b96039da9b736957eb,1444904,337870,0.2745175420132
067,4,19455518,19455518,3.2810657624227737,3.2810657624227737,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d85f54d8d5ff8975189355f694939573979da689dc44f077f67534f5c31bb6a3,269244032,263195904,0.2806625420053024
068,4,353907,353907,1.023136021610197,1.023136021610197,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,0a6cc6fb4aa60d6ea6634afe173fa10dd15cd220e86caf6642ebf06cecddcc28,3035458,264208,0.2792519579816144
069,4,24889,24889,1.0102454899754911,1.0102454899754911,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,fbdc0e28a51d0cd19c3df75f5aa15181d9f7207715a97957c7e8d11cd9606f2e,310478,184424,0.28075554099632427
070,4,58876,58876,1.9923228480195665,1.9923228480195665,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,553a04c22355fc6bde8ce01a846da275b910fd09345f39e53243c013f05fe08c,622504,202540,0.2728616659878753
071,4,16663,16663,1.1353897857528656,1.1353897857528656,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,f29995974496b72eb60727effd190b678d45a7b449547640112f5d0bacd98b26,272366,150920,0.27056733300560154
072,4,21179552,21179552,1.1283443578032246,1.1283443578032246,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,9d6c82492cdcada4c450b9119d35719406e8acbf35557be00dd3e6494450f83d,104455168,93351984,0.5515843330067582
073,4,4135366,4135366,2.437904166160867,2.437904166160867,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,d839bc4b065bd19efacbf54ee4128fdab77c76983df46519033c1e2c047cc194,144219776,140178688,0.2786635840020608
074,4,747504,747504,2.250474913846615,2.250474913846615,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,5df35a5926a739f88c28a8ca0e5058cb92a896242d732809d7490ebdcc9e23be,11305308,7528580,0.2759949159808457
075,4,1422203,1422203,1.0137856550717443,1.0137856550717443,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,658fbc3c9644d1b4f1c885aa926a90bef495eeecf796df61151cb5f024280a64,2109720,272530,0.2782171669823583
076,4,3020428,3020428,2.047760449843532,2.047760449843532,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,f810fab39de61682a971f6cc22c12702a5e42fee7211b047abe88fb8ff00721c,28360298,24089624,0.8300271250191145
077,4,352795,352795,1.4039881517595203,1.4039881517595203,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,ab09370bd45703c0f8b9d3e966333bcd24938d18d1f200304cb2d7e4a6109278,2628844,487484,0.28064245800487697
078,4,690924,690924,3.3232931552529656,3.3232931552529656,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,8149cf1fbd58e6928f9f92ad0a79b3cf015706a5d42315bdbcade3f316edb7eb,15492000,13146912,0.2808729169773869
079,4,7751706,7751706,4.005860258374092,4.005860258374092,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,a05cfa3ed14a926e8f300b1fe7f1c516a8ec0b45690389595e6c0b0d6eab32fb,42590208,33239040,0.5482928330020513
080,4,147244,147244,1.9840400967102225,1.9840400967102225,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,46d099fe62aa2349519e0ba125e142d84243adadf45702152348c3c555646942,3907584,1929216,0.281460333004361
081,4,43246,43246,3.510035610229848,3.510035610229848,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,4b3c8bcdc3450a3a2401bf006ec69a83905c58a0c731e5098ea0ec9ffdef18b5,1784174,43034,0.27708708299905993
082,4,710172,710172,1.0153047430763251,1.0153047430763251,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,bc9e6445b016bea58664d9621b00bc3e7ebf256edc45fb8d78c57b97d9efdda1,1091990,499984,0.28109320800285786
083,4,480097,480097,2.2037067509274166,2.2037067509274166,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,74caa9c1d0d5dc8313101103e5da84332185a57eb6b454d66823adb9574e0f7a,16249248,14810944,0.2771502500108909
084,4,632665,632665,3.963253854725645,3.963253854725645,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,04fd92063c5eb81057c78d47d60f1a4de90245c60d2af6e1e76c2ec92cd3c424,13254762,18432,0.2767919579928275
085,4,3171436,3171436,1.005191023876881,1.005191023876881,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,01ed13c624c31371ebe1cf6a180a200e4849335f9bbf30f2b899942054f558db,2367128,677394,0.5532269999966957
086,4,117594,117594,1.006879602700818,1.006879602700818,q2-contiguous-baseline,multicore-deterministic-direct,0b58c123cccf02fc993b741d79dcd8511e4dd38f,55858d8442fc6a0ff8902a3bdcf778cea2a1bbb76299dda236a4ca91ba4b8ab0,661846,323824,0.2813564160023816
