case_id,cores,baseline_M,old_M,new_M,old_speedup,new_speedup,speedup_delta,old_solver_wall,new_solver_wall,old_extra_ddr,new_extra_ddr,old_spill,new_spill,old_byte_hit,new_byte_hit,selected_strategy
006,5,82837,31775,21118,2.6069866247049567,3.9225778956340562,1.3155912709290996,0.20624604102340527,0.3604438329930417,63616,800540,0,0,0.06622726074347482,0.37811726551164976,dag_join_gap_list
007,1,1012562,979262,979262,1.0340051998341608,1.0340051998341608,0.0,0.9559759999974631,1.8222004169947468,0,0,0,0,0.0,0.0,affine_eighth
007,2,1012562,490814,490466,2.063025912056298,2.0644896893974303,0.001463777341132122,0.857487208006205,1.994311791000655,27648,10089984,0,5799936,0.0,0.02582046332046332,dag_join_gap_list
007,3,1012562,326994,326994,3.096576695596861,3.096576695596861,0.0,0.8012098750041332,1.6542244169977494,55296,55296,0,0,0.0,0.0,affine_eighth
007,4,1012562,246030,246030,4.115603788155916,4.115603788155916,0.0,0.7873107090126723,1.9337904160202015,82944,82944,0,0,0.0,0.0,affine_eighth
007,5,1012562,196870,196870,5.14330268705237,5.14330268705237,0.0,0.7726192499976605,1.7097776670125313,110592,110592,0,0,0.0,0.0,affine_eighth
008,1,487605,250437,250437,1.9470166149570551,1.9470166149570551,0.0,0.32583570800488815,0.31935091599007137,0,0,0,0,0.0,0.0,resource_word
008,2,487605,125682,125682,3.8796725068028834,3.8796725068028834,0.0,0.35207070800242946,0.32477674999972805,0,0,0,0,0.0,0.0,resource_word
008,3,487605,84303,84303,5.783957866268104,5.783957866268104,0.0,0.2686049159965478,0.2988836249860469,0,0,0,0,0.0,0.0,resource_word
008,4,487605,63768,63768,7.646546857357922,7.646546857357922,0.0,0.2563815409957897,0.3367502499895636,0,0,0,0,0.0,0.0,resource_word
008,5,487605,52291,52291,9.324836013845594,9.324836013845594,0.0,0.26384833399788477,0.36952729200129397,0,0,0,0,0.0,0.0,resource_word
009,1,153261,121941,121941,1.2568455236548823,1.2568455236548823,0.0,1.3081573749950621,1.2482095830200706,415618,415618,415618,415618,0.04763690089369525,0.04763690089369525,attention_rows_ffn
009,2,153261,68216,68216,2.2467016535710096,2.2467016535710096,0.0,1.2820504999835975,1.208321749989409,832036,832036,0,0,0.20910823678905632,0.20910823678905632,attention_rows_ffn
