case,problem,cores,algorithm,status,makespan_cycles,singlecore_cycles,multicore_speedup,solver_wall_seconds,e0_wall_seconds,data_movement_bytes,cache_hit_rate,no_cache_makespan_cycles,cache_speedup,error,source_commit,result_path,slot_kind,capture_state,source_status,status_reason,multicore_ratio_missing_reason,cache_ratio_missing_reason,baseline_status,baseline_summary_sha256,pair_status,pair_reported_makespan_cycles,pair_plan_identity,pair_wall_seconds,pair_eval_seconds,cell_wall_seconds,baseline_wall_seconds,baseline_eval_seconds,source_receipt,source_receipt_sha256,harness_sha256,harness_lineage_basis,plan_sha256,timing_note,result_path_base
050,P1,3,q1_search_32_seed0,ok,108134,149690,1.384300959920099,60.3015749999995,9.84400000000096,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":357392,""added_copy_bytes"":38016,""partition_added_copy_bytes"":38016,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/050/k3/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,ff7e23c2e3b62fb9fd13828240cbd9cadb9cefd1dc447a40dbdde47a4b5914a0,,,,,,60.55698569999913,8.76199590000033,8.155909399999473,cells/P1/050/k3/cell.json,ea55b7fde8e92b655d45d23d9af5201a3f2d9f6ca5cae9734d2f8f0f3f75c927,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,096ab90149357cf5b92c1e41f9b4672b49e4dd92435ce2d17090735966f64ce8,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
050,P1,4,q1_search_32_seed0,ok,108147,149690,1.384134557592906,59.61499299999923,9.45299999999952,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":357392,""added_copy_bytes"":38016,""partition_added_copy_bytes"":38016,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/050/k4/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,ff7e23c2e3b62fb9fd13828240cbd9cadb9cefd1dc447a40dbdde47a4b5914a0,,,,,,59.836485099998754,8.76199590000033,8.155909399999473,cells/P1/050/k4/cell.json,e02406c0505c108d812543a991d30ea9ff6336c999e3f25c074d330b1fb67d3e,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,244101d4fd27cecf121bac8c047fa452fc917070a85a5586bc29a0a4fbbd8b0b,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
050,P1,5,q1_search_32_seed0,ok,108160,149690,1.3839681952662721,60.31243770000037,9.42200000000048,"{""original_graph_copy_bytes"":319376,""scheduled_copy_bytes"":357392,""added_copy_bytes"":38016,""partition_added_copy_bytes"":38016,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/050/k5/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,ff7e23c2e3b62fb9fd13828240cbd9cadb9cefd1dc447a40dbdde47a4b5914a0,,,,,,60.53460999999879,8.76199590000033,8.155909399999473,cells/P1/050/k5/cell.json,c79bdb6f535fe8d3872e0e47f29736a052f2f64007686f0cd6acf532b2378516,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,dd74659a3451765c335ec418b9398b9e13e7af64eac6e19690ed1795532fa9d4,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
051,P1,1,official_singlecore_baseline,ok,607628,607628,1.0,,,"{""original_graph_copy_bytes"": 393218, ""scheduled_copy_bytes"": 393218, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/051/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,c8fc7e4d7c452076ed175bf80872e320e8d729fd8aab405f5191eb4f0017f9da,,,,,,,1.254001100000096,0.7562492000006387,baselines/051/e0/summary.json,c8fc7e4d7c452076ed175bf80872e320e8d729fd8aab405f5191eb4f0017f9da,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
051,P1,2,q1_search_32_seed0,ok,444776,607628,1.3661438566829145,49.15761899999961,2.1410000000014406,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":9439896,""added_copy_bytes"":9046678,""partition_added_copy_bytes"":9046678,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/051/k2/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,c8fc7e4d7c452076ed175bf80872e320e8d729fd8aab405f5191eb4f0017f9da,,,,,,49.29853030000049,1.254001100000096,0.7562492000006387,cells/P1/051/k2/cell.json,71e3fa046122e6a69f24c600c41932105db38f0b975e420579f17186b892f583,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,2104212bb36e8d206b4aa75e250c79237cc1733bfc1d1d25969f4766e3aada30,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
051,P1,3,q1_search_32_seed0,ok,376313,607628,1.614687773210067,49.533911099999386,2.109999999998763,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":9439896,""added_copy_bytes"":9046678,""partition_added_copy_bytes"":9046678,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/051/k3/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,c8fc7e4d7c452076ed175bf80872e320e8d729fd8aab405f5191eb4f0017f9da,,,,,,49.67874649999976,1.254001100000096,0.7562492000006387,cells/P1/051/k3/cell.json,bd610df897f2b3107604f6bbb0e6c66b04999a188ba8c254f5f15299f6cc0c2f,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,98add35a1b4e8014b983f724389a47ddc55b95a6af2c480fcb7fdc6d31c6afae,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
051,P1,4,q1_search_32_seed0,ok,339956,607628,1.7873724834978644,50.49894730000051,3.1089999999985594,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":9570392,""added_copy_bytes"":9177174,""partition_added_copy_bytes"":9177174,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/051/k4/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,c8fc7e4d7c452076ed175bf80872e320e8d729fd8aab405f5191eb4f0017f9da,,,,,,50.64069600000039,1.254001100000096,0.7562492000006387,cells/P1/051/k4/cell.json,bec37768b1988a2611ccf7469c8bf2a3188dc1b03612f1f10a96539c086e3fb8,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,0d24612b3d0fbca8fd6ce624b618153d7692a936c22f64da53e0ac752faeb57c,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
051,P1,5,q1_search_32_seed0,ok,319668,607628,1.9008095899495727,50.728525500000615,3.061999999999898,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":9505432,""added_copy_bytes"":9112214,""partition_added_copy_bytes"":9112214,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/051/k5/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,c8fc7e4d7c452076ed175bf80872e320e8d729fd8aab405f5191eb4f0017f9da,,,,,,50.903755100000126,1.254001100000096,0.7562492000006387,cells/P1/051/k5/cell.json,9e55a5c7f8ea8af3b265b710c4754be54b857901a228091d221a290ea259890b,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,cdc0e35e3e1d16035b2b9f480427741e92b5b5a9ce62f172a1ab6ea901725a82,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
052,P1,1,official_singlecore_baseline,ok,180301,180301,1.0,,,"{""original_graph_copy_bytes"": 810204, ""scheduled_copy_bytes"": 810204, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/052/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,3e84f04f922d085e19107ca7dab71dd725a84ce0f91d27e9afea8cd8d4a89705,,,,,,,1.2037224999994578,0.696860299999571,baselines/052/e0/summary.json,3e84f04f922d085e19107ca7dab71dd725a84ce0f91d27e9afea8cd8d4a89705,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
052,P1,2,q1_search_32_seed0,ok,89338,180301,2.0181893483176254,36.77646079999977,0.8600000000005821,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":954588,""added_copy_bytes"":144384,""partition_added_copy_bytes"":144384,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/052/k2/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,3e84f04f922d085e19107ca7dab71dd725a84ce0f91d27e9afea8cd8d4a89705,,,,,,36.90036669999972,1.2037224999994578,0.696860299999571,cells/P1/052/k2/cell.json,54f75acaad86b68bd7cc6e7be3b1f39272781f916217b7bcd4157372c468529e,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,47f59168ed08acd76715eec6a9bc186e8ef3d0b34c359a987517c9b418322d9e,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
052,P1,3,q1_search_32_seed0,ok,61730,180301,2.920800259193261,37.25507060000018,1.110000000000582,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":996060,""added_copy_bytes"":185856,""partition_added_copy_bytes"":185856,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/052/k3/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,3e84f04f922d085e19107ca7dab71dd725a84ce0f91d27e9afea8cd8d4a89705,,,,,,37.37203600000066,1.2037224999994578,0.696860299999571,cells/P1/052/k3/cell.json,cacf32234181520efc85c130cb710500ff34c1bb67c871f86c8c631dd24d44cd,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,00f5f5936dcfbdfcab447dbdce162f014e20222b3ed51397994a5071c690c8a4,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
052,P1,4,q1_search_32_seed0,ok,46576,180301,3.871113878392305,34.04306849999921,0.9060000000008586,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":1065180,""added_copy_bytes"":254976,""partition_added_copy_bytes"":254976,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/052/k4/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,3e84f04f922d085e19107ca7dab71dd725a84ce0f91d27e9afea8cd8d4a89705,,,,,,34.1589152000015,1.2037224999994578,0.696860299999571,cells/P1/052/k4/cell.json,381d3754fad2e155301183e24d7d3a59053720454d09a5962e8b022780171d26,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,12ddd51eacdd593c8e655c74bfcda0161f71c82b02181b53366348ee720e4587,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
052,P1,5,q1_search_32_seed0,ok,37386,180301,4.8226876370834,36.07942649999859,1.1090000000003783,"{""original_graph_copy_bytes"":810204,""scheduled_copy_bytes"":1194208,""added_copy_bytes"":384004,""partition_added_copy_bytes"":384004,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/052/k5/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,3e84f04f922d085e19107ca7dab71dd725a84ce0f91d27e9afea8cd8d4a89705,,,,,,36.18930960000034,1.2037224999994578,0.696860299999571,cells/P1/052/k5/cell.json,347899473041a7f4f72fbe5d3f402f91a73bf4c8ae96a13002fbca243914748f,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,bd1a760ad502affc21d55cbecf3e1c75322a9b2503963e181b9b0f7939b38553,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
053,P1,1,official_singlecore_baseline,ok,1472686,1472686,1.0,,,"{""original_graph_copy_bytes"": 2995288, ""scheduled_copy_bytes"": 8400824, ""added_copy_bytes"": 5405536, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 5405536}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/053/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,d94b78841c68064c99954242ef5df6c2ac5258a51d9a69354391cb4d371abc9c,,,,,,,64.16795619999994,63.224344700000074,baselines/053/e0/summary.json,d94b78841c68064c99954242ef5df6c2ac5258a51d9a69354391cb4d371abc9c,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
053,P1,2,q1_search_32_seed0,error,,1472686,,49.3602551999993,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,,solver,final_receipt,error,final_receipt_error,cell_status_error,not_applicable,ok,d94b78841c68064c99954242ef5df6c2ac5258a51d9a69354391cb4d371abc9c,,,,,,49.398741700000755,64.16795619999994,63.224344700000074,cells/P1/053/k2/cell.json,baa7a92f975edf32106909b865ac672fa642376b964bf9c7831e5901aae6210a,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,,source_run_directory
053,P1,3,q1_search_32_seed0,error,,1472686,,49.294686700000966,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,,solver,final_receipt,error,final_receipt_error,cell_status_error,not_applicable,ok,d94b78841c68064c99954242ef5df6c2ac5258a51d9a69354391cb4d371abc9c,,,,,,49.3388587999998,64.16795619999994,63.224344700000074,cells/P1/053/k3/cell.json,13481a87270c6119026c6d17edea76a7d37c506c8401655919a990631ab47ef7,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,,source_run_directory
053,P1,4,q1_search_32_seed0,error,,1472686,,93.22056990000056,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,,solver,final_receipt,error,final_receipt_error,cell_status_error,not_applicable,ok,d94b78841c68064c99954242ef5df6c2ac5258a51d9a69354391cb4d371abc9c,,,,,,93.25384440000016,64.16795619999994,63.224344700000074,cells/P1/053/k4/cell.json,c5f4bd089831935bc11f3de372cebdd59f8f144410e1b8a48a2353b57b35f830,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,,source_run_directory
053,P1,5,q1_search_32_seed0,error,,1472686,,94.32118170000103,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,,solver,final_receipt,error,final_receipt_error,cell_status_error,not_applicable,ok,d94b78841c68064c99954242ef5df6c2ac5258a51d9a69354391cb4d371abc9c,,,,,,94.3548385999984,64.16795619999994,63.224344700000074,cells/P1/053/k5/cell.json,57248af4a40f45439e0facc44aa603a4554d6b1ef813c34b1097c19f64187d0e,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,,source_run_directory
054,P1,1,official_singlecore_baseline,ok,815051,815051,1.0,,,"{""original_graph_copy_bytes"": 1606276, ""scheduled_copy_bytes"": 1606276, ""added_copy_bytes"": 0, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 0}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/054/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,1e9cbd3dd98710d366423776708bd12a143ca0bc7812df112fa2b238f1bb7de0,,,,,,,117.66694310000003,116.63801550000062,baselines/054/e0/summary.json,1e9cbd3dd98710d366423776708bd12a143ca0bc7812df112fa2b238f1bb7de0,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
054,P1,2,q1_search_32_seed0,error,,815051,,54.94280280000021,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,,solver,final_receipt,error,final_receipt_error,cell_status_error,not_applicable,ok,1e9cbd3dd98710d366423776708bd12a143ca0bc7812df112fa2b238f1bb7de0,,,,,,54.980704600000536,117.66694310000003,116.63801550000062,cells/P1/054/k2/cell.json,e0449856eb1eb4f85a5aaf18bad0be37be15a6b8cd596d078cc3a9df9c4e10eb,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,,source_run_directory
054,P1,3,q1_search_32_seed0,error,,815051,,55.468927599999006,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,,solver,final_receipt,error,final_receipt_error,cell_status_error,not_applicable,ok,1e9cbd3dd98710d366423776708bd12a143ca0bc7812df112fa2b238f1bb7de0,,,,,,55.50246200000038,117.66694310000003,116.63801550000062,cells/P1/054/k3/cell.json,1f065b57ca7ca8ce7cc21b167c3348189711421f3267ac1e189708844921290a,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,,source_run_directory
054,P1,4,q1_search_32_seed0,error,,815051,,55.81180250000034,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,,solver,final_receipt,error,final_receipt_error,cell_status_error,not_applicable,ok,1e9cbd3dd98710d366423776708bd12a143ca0bc7812df112fa2b238f1bb7de0,,,,,,55.84615669999948,117.66694310000003,116.63801550000062,cells/P1/054/k4/cell.json,a7c2e2ecaec11e43662a561a677034073f27a0a2397a2020eb829d9895c6ec66,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,,source_run_directory
054,P1,5,q1_search_32_seed0,error,,815051,,57.36310650000087,,,,,,RuntimeError: P1 exact incumbent was not confirmed by official E0,4dff90ef699fd51845cf482951e8477066f5f566,,solver,final_receipt,error,final_receipt_error,cell_status_error,not_applicable,ok,1e9cbd3dd98710d366423776708bd12a143ca0bc7812df112fa2b238f1bb7de0,,,,,,57.39948999999979,117.66694310000003,116.63801550000062,cells/P1/054/k5/cell.json,1501b85955d54e113a516d79d508d3bfa96ec1ccf3b368b71f7e1184dcf9a7a7,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,,source_run_directory
055,P1,1,official_singlecore_baseline,ok,118835,118835,1.0,,,"{""original_graph_copy_bytes"": 625810, ""scheduled_copy_bytes"": 695442, ""added_copy_bytes"": 69632, ""partition_added_copy_bytes"": 0, ""spill_added_copy_bytes"": 69632}",,,,,f27ef37bb76dcf556f35d3f2328e405d92241d9c,baselines/055/e0/result.json.gz,reused_baseline_anchor,final_receipt,ok,,,not_applicable,ok,aadd6208de4da1729c1cdf10bef7056b58a784fe0003681ebba6b46aa12d1e03,,,,,,,1.1901529999995546,0.7135533999999097,baselines/055/e0/summary.json,aadd6208de4da1729c1cdf10bef7056b58a784fe0003681ebba6b46aa12d1e03,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,,Reused official baseline; no P1/P2 solver execution for this anchor.,source_run_directory
055,P1,2,q1_search_32_seed0,ok,62945,118835,1.8879180236714592,38.35487159999866,0.9529999999995198,"{""original_graph_copy_bytes"":625810,""scheduled_copy_bytes"":741522,""added_copy_bytes"":115712,""partition_added_copy_bytes"":115712,""spill_added_copy_bytes"":0}",,,,,4dff90ef699fd51845cf482951e8477066f5f566,cells/P1/055/k2/search/e0_best/result.json.gz,solver,final_receipt,ok,,,not_applicable,ok,aadd6208de4da1729c1cdf10bef7056b58a784fe0003681ebba6b46aa12d1e03,,,,,,38.47687750000114,1.1901529999995546,0.7135533999999097,cells/P1/055/k2/cell.json,2b4e5666768548334f123242b841e43a79c250d70750a12bfba6bbdc1a4eec52,b622d7b281923b372a74086afa6b88dff1b51927d2b2f6988c5656f915e05c4b,receipt_declared_registered,3c36ff34f0d3605c4bbf81660f0e78c6df7657986b5f92994d88052ba618835a,"P1 solver wall includes online E1 and both final/stub E0 CLI confirmations; e0_wall is an included subcomponent, do not add it again",source_run_directory
