case_id,cores,graph_sha256,config_sha256,B,U,L_safe_compute_window,L_safe_global,L_safe_separator,L_safe_compute_base,L_safe_compute_min_window,L_conditional_archived,A_cell,C_cell_safe,C_cell_safe_global,C_cell_conditional,safe_global_max_makespan_reduction,safe_global_max_relative_speed_gain,safe_max_makespan_reduction,safe_max_relative_speed_gain,conditional_max_makespan_reduction,conditional_max_relative_speed_gain,compute_window_dominant,conditional_dominant,extra_ddr_bytes,spill_bytes,selected,solver_wall_seconds,external_E0_wall_seconds,official_curve_point,L_conditional_combined,C_cell_conditional_combined,old_integer_scalar_certified_by_domination,safe_global_dominant,safe_global_max_makespan_cycles_reduction,mean_speedup_gap_contribution_cap
031,4,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1414369,390498,333664,333664,333623,333623,333664,333683,3.6219622123544806,4.238902009206867,4.238902009206867,4.238660644983413,0.14554235873167087,0.1703330296346024,0.14554235873167087,0.1703330296346024,0.14549370291269093,0.17026639055630644,PIPE_M,PIPE_M_rmin_work_qmin,8242538,2663424,overload,3.427355666004587,3.4306819170014933,3.6219622123544806,333683,4.238660644983413,False,PIPE_M,56834,0.006169397968523862
031,5,a8d03d16b7eff2c3c84186b32994279143fd1628937e4e9bdf753f869a333f82,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1414369,306213,266940,266940,266899,266899,266940,266959,4.618905794332703,5.2984528358432605,5.2984528358432605,5.298075734476081,0.12825386250747028,0.14712294897729827,0.12825386250747028,0.14712294897729827,0.1281918141946945,0.1470413059683322,PIPE_M,PIPE_M_rmin_work_qmin,8059392,1810944,bounded,3.4425257919938304,5.332769708009437,4.618905794332703,266959,5.298075734476081,False,PIPE_M,39273,0.006795470415105571
032,1,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,41443,41443,33995,33995,33995,33995,33995,34031,1.0,1.2190910428004118,1.2190910428004118,1.2178014163556756,0.17971671934946798,0.2190910428004118,0.17971671934946798,0.2190910428004118,0.17884805636657575,0.21780141635567563,PIPE_V,PIPE_V_rmin_work_qmin,0,0,bounded,0.14645591599401087,0.28595470800064504,1.0,34031,1.2178014163556756,False,PIPE_V,7448,0.002190910428004118
032,2,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,41443,21880,16998,16998,16998,16998,16998,17034,1.8941042047531993,2.438110365925403,2.438110365925403,2.432957614183398,0.22312614259597807,0.2872102600305919,0.22312614259597807,0.2872102600305919,0.22148080438756856,0.28448984384172826,PIPE_V,PIPE_V_rmin_work_qmin,6216,0,bounded,0.4114654159930069,0.27400658300030045,1.8941042047531993,17034,2.432957614183398,False,PIPE_V,4882,0.005440061611722035
032,3,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,41443,15402,11332,11332,11332,11332,11332,11368,2.690754447474354,3.6571655488881043,3.6571655488881043,3.6455840957072483,0.2642513959226075,0.359159901164843,0.2642513959226075,0.359159901164843,0.2619140371380341,0.3548557353976074,PIPE_V,PIPE_V_rmin_work_qmin,12360,0,bounded,0.41002320899860933,0.28044645898626186,2.690754447474354,11368,3.6455840957072483,False,PIPE_V,4070,0.009664111014137501
032,4,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,41443,14274,8499,8499,8499,8499,8499,8535,2.9033907804399606,4.876220731850806,4.876220731850806,4.855653192735794,0.4045817570407735,0.6794917049064595,0.4045817570407735,0.6794917049064595,0.4020596889449348,0.6724077328646749,PIPE_V,PIPE_V_rmin_work_qmin,12360,0,bounded,0.40248624997911975,0.28020666699740104,2.9033907804399606,8535,4.855653192735794,False,PIPE_V,5775,0.01972829951410845
032,5,7b325807b10636edbb8ada6fe9086e639ece5d42d4aad151b0fc7cd8f6277385,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,41443,10415,6799,6799,6799,6799,6799,6835,3.9791646663466156,6.095455214002059,6.095455214002059,6.063350402340893,0.3471915506481037,0.5318429180761877,0.3471915506481037,0.5318429180761877,0.3437349975996159,0.5237746891002195,PIPE_V,PIPE_V_rmin_work_qmin,12360,0,bounded,0.5249093750026077,0.14979700002004392,3.9791646663466156,6835,6.063350402340893,False,PIPE_V,3616,0.021162905476554434
033,1,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1774196,1774196,1728177,1728177,1728108,1728108,1728177,1728281,1.0,1.0266286381545409,1.0266286381545409,1.026566860365878,0.02593794597665644,0.026628638154540862,0.02593794597665644,0.026628638154540862,0.0258793278758378,0.026566860365877965,PIPE_M,PIPE_M_rmin_work_qmin,4592640,4592640,bounded,0.15036699999473058,2.022632624983089,1.0,1728281,1.026566860365878,False,PIPE_M,46019,0.0002662863815454086
033,2,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1774196,900424,864123,864123,864054,864054,864123,864227,1.9704006112675807,2.0531753002755395,2.0531753002755395,2.052928223719,0.04031545138734638,0.042009065839006654,0.04031545138734638,0.042009065839006654,0.04019995024566203,0.04188367176679275,PIPE_M,PIPE_M_rmin_work_qmin,7687268,4549632,fork-frontier,1.5244334999879356,2.289627999998629,1.9704006112675807,864227,2.052928223719,False,PIPE_M,36301,0.0008277468900795881
033,3,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1774196,602774,576105,576105,576036,576036,576105,576209,2.9433850829664188,3.0796399961812515,3.0796399961812515,3.0790841517574354,0.04424377959235137,0.046291908593051545,0.04424377959235137,0.046291908593051545,0.04407124394881001,0.0461030632982129,PIPE_M,PIPE_M_rmin_work_qmin,7980682,3251712,fork-frontier,1.6568799999949988,2.3313270829967223,2.9433850829664188,576209,3.0790841517574354,False,PIPE_M,26669,0.0013625491321483274
033,4,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1774196,457426,432096,432096,432027,432027,432096,432200,3.8786514102827563,4.106022735688366,4.106022735688366,4.105034706154558,0.055375077061644906,0.058621232318744054,0.055375077061644906,0.058621232318744054,0.05514771788223671,0.058366496992133365,PIPE_M,PIPE_M_rmin_work_qmin,7130286,1579008,fork-frontier,1.6555378750199452,1.807504374999553,3.8786514102827563,432200,4.105034706154558,False,PIPE_M,25330,0.0022737132540560936
033,5,e14316f8ccbe3bf16bcee2bad80efc3a527cdc2488d9e3f616518b6e3aa9657b,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1774196,373638,345739,345739,345622,345622,345691,345795,4.748435651620017,5.131605054679976,5.131605054679976,5.130774013505111,0.07466852943223123,0.08069381816919696,0.07466852943223123,0.08069381816919696,0.0745186517431311,0.08051880449399218,PIPE_M,PIPE_M_rmin_work_qmin,7816320,1307136,bounded,1.6675273329892661,2.219237500015879,4.748435651620017,345795,5.130774013505111,False,PIPE_M,27899,0.0038316940305995837
034,1,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,842996,842996,749233,749233,749160,749160,749233,749286,1.0,1.1251453152757553,1.1251453152757553,1.125065729240904,0.11122591329021725,0.12514531527575534,0.11122591329021725,0.12514531527575534,0.11116304229201557,0.1250657292409041,PIPE_M,PIPE_M_rmin_work_qmin,1079832,1079832,bounded,0.15443070800392888,2.4511453339946456,1.0,749286,1.125065729240904,False,PIPE_M,93763,0.0012514531527575534
034,2,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,842996,419315,374653,374653,374580,374580,374653,374706,2.010412219930124,2.2500713994015795,2.2500713994015795,2.2497531397949326,0.10651181092973061,0.11920897470459324,0.10651181092973061,0.11920897470459324,0.10638541430666681,0.11905066905787476,PIPE_M,PIPE_M_rmin_work_qmin,1991168,752640,bounded,1.8362967910070438,2.5457802919845562,2.010412219930124,374706,2.2497531397949326,False,PIPE_M,44662,0.0023965917947145554
034,3,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,842996,279005,249793,249793,249720,249720,249793,249846,3.0214368918119745,3.3747783164460174,3.3747783164460174,3.3740624224522304,0.10470063260515039,0.11694483031950464,0.10470063260515039,0.11694483031950464,0.10451067185175889,0.11670789206150989,PIPE_M,PIPE_M_rmin_work_qmin,2705920,417280,bounded,1.793841542006703,2.422007957997266,3.0214368918119745,249846,3.3740624224522304,False,PIPE_M,29212,0.0035334142463404293
034,4,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,842996,211980,187363,187363,187290,187290,187363,187416,3.976771393527691,4.499266130452651,4.499266130452651,4.497993767874674,0.11612888008302669,0.1313866665243404,0.11612888008302669,0.1313866665243404,0.1158788564958958,0.13106671788961455,PIPE_M,PIPE_M_rmin_work_qmin,3116544,57344,bounded,1.8000978750060312,2.288044250017265,3.976771393527691,187416,4.497993767874674,False,PIPE_M,24617,0.005224947369249598
034,5,c4128788442a023c2224d582f7114181ca9e9439a5978deaec6a1c52c0d729d6,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,842996,178384,149905,149905,149832,149832,149905,149958,4.725737734325948,5.6235349054401125,5.6235349054401125,5.62154736659598,0.15964996860704994,0.18998032086988426,0.15964996860704994,0.18998032086988426,0.15935285675845368,0.1895597433948173,PIPE_M,PIPE_M_rmin_work_qmin,3512320,49152,bounded,1.796395624987781,2.1457049589953385,4.725737734325948,149958,5.62154736659598,False,PIPE_M,28479,0.008977971711141643
035,1,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,169571,169571,143909,143909,143909,143909,143909,143919,1.0,1.1783210223127114,1.1783210223127114,1.1782391484098695,0.15133483909394885,0.1783210223127114,0.15133483909394885,0.1783210223127114,0.15127586674608273,0.17823914840986954,PIPE_V,PIPE_V_rmin_work_qmin,0,0,bounded,0.15012095801648684,1.6676401669974439,1.0,143919,1.1782391484098695,False,PIPE_V,25662,0.0017832102231271141
035,2,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,169571,95406,71955,71955,71955,71955,71955,71965,1.7773620107750037,2.356625668820791,2.356625668820791,2.356298200514139,0.24580215080812529,0.3259120283510528,0.24580215080812529,0.3259120283510528,0.24569733559734186,0.3257277843396096,PIPE_V,PIPE_V_rmin_work_qmin,0,0,bounded,1.280329916975461,1.678423292003572,1.7773620107750037,71965,2.356298200514139,False,PIPE_V,23451,0.005792636580457873
035,3,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,169571,76666,47970,47970,47970,47970,47970,47980,2.211814885346829,3.534938503231186,3.534938503231186,3.5342017507294705,0.37429890694701695,0.5982072128413591,0.37429890694701695,0.5982072128413591,0.3741684710301829,0.5978741142142558,PIPE_V,PIPE_V_rmin_work_qmin,471760,0,overload,1.4030500829976518,0.6508578329812735,2.211814885346829,47980,3.5342017507294705,False,PIPE_V,28696,0.013231236178843569
035,4,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,169571,63590,35978,35978,35978,35978,35978,35988,2.666629973266237,4.713185835788537,4.713185835788537,4.711876180949205,0.4342192168579966,0.7674690088387348,0.4342192168579966,0.7674690088387348,0.43406195942758297,0.7669778815160608,PIPE_V,PIPE_V_rmin_work_qmin,516578,0,overload,1.4065553340187762,0.6496063749946188,2.666629973266237,35988,4.711876180949205,False,PIPE_V,27612,0.020465558625223004
035,5,ab4d5e39b4d3ad430a992d6d87d7510a869b6cb03a5d9a7ba124b039ba4486e2,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,169571,55444,28782,28782,28782,28782,28782,28792,3.0584193059663805,5.891564172051977,5.891564172051977,5.889517921644901,0.480881610273429,0.9263428531721214,0.480881610273429,0.9263428531721214,0.4807012481061973,0.9256737982772993,PIPE_V,PIPE_V_rmin_work_qmin,529378,0,overload,1.4095129999914207,0.657568208000157,3.0584193059663805,28792,5.889517921644901,False,PIPE_V,26662,0.028331448660855966
036,1,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,931510,931510,931352,931352,931200,931200,931352,931490,1.0,1.0001696458481864,1.0001696458481864,1.0000214709766073,0.00016961707335405585,0.00016964584818635053,0.00016961707335405585,0.00016964584818635053,2.1470515614407937e-05,2.1470976607318448e-05,PIPE_M,PIPE_M_rmin_work_qmin,0,0,bounded,0.1496155000058934,1.410473333002301,1.0,931490,1.0000214709766073,False,PIPE_M,158,1.6964584818635054e-06
036,2,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,931510,466068,465752,465752,465600,465600,465752,465890,1.998656848356892,2.000012882392346,2.000012882392346,1.9994204640580395,0.0006780126505144812,0.0006784726635633564,0.0006780126505144812,0.0006784726635633564,0.0003819185183278062,0.0003820644358110137,PIPE_M,PIPE_M_rmin_work_qmin,1152,0,bounded,0.4009635830007028,0.9028732499864418,1.998656848356892,465890,1.9994204640580395,False,PIPE_M,316,1.3560340354541457e-05
036,3,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,931510,311345,310552,310552,310400,310400,310552,310690,2.991890025534375,2.9995298693938537,2.9995298693938537,2.9981975602690785,0.0025470137628675893,0.002553517607357225,0.0025470137628675893,0.002553517607357225,0.002103775554449294,0.0021082107567027553,PIPE_M,PIPE_M_rmin_work_qmin,2304,0,bounded,0.408937958010938,0.6569977079925593,2.991890025534375,310690,2.9981975602690785,False,PIPE_M,793,7.639843859478467e-05
036,4,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,931510,233584,232952,232952,232800,232800,232952,233090,3.987901568600589,3.9987207665098388,3.9987207665098388,3.996353339911622,0.002705664771559646,0.002713005254301404,0.002705664771559646,0.002713005254301404,0.0021148708815672546,0.002119353039598426,PIPE_M,PIPE_M_rmin_work_qmin,3456,0,bounded,0.4010126249922905,0.5337207499833312,3.987901568600589,233090,3.996353339911622,False,PIPE_M,632,0.00010819197909249567
036,5,3924c8904db3f85eb38d4e4b345e55f689c9d908f329dbb8caf16a3774759d21,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,931510,187182,186392,186392,186240,186240,186392,186530,4.976493466252097,4.997585733293274,4.997585733293274,4.993888382565807,0.004220491286555328,0.00423837932958504,0.004220491286555328,0.00423837932958504,0.003483240909916585,0.003495416286924291,PIPE_M,PIPE_M_rmin_work_qmin,4608,0,bounded,0.4094144580012653,0.5211536250135396,4.976493466252097,186530,4.993888382565807,False,PIPE_M,790,0.00021092267041177058
037,1,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,210001,210001,209828,209828,209600,209600,209828,209966,1.0,1.0008244848161352,1.0008244848161352,1.0001666936551632,0.0008238056009257644,0.0008244848161351737,0.0008238056009257644,0.0008244848161351737,0.00016666587301961133,0.000166693655163197,PIPE_M,PIPE_M_rmin_work_qmin,0,0,bounded,0.15196749998722225,0.2787155419937335,1.0,209966,1.0001666936551632,False,PIPE_M,173,8.244848161351737e-06
037,2,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,210001,105374,105028,105028,104800,104800,105028,105166,1.992910964754114,1.9994763301214915,1.9994763301214915,1.9968525949451343,0.003283542429821429,0.003294359599344876,0.003283542429821429,0.003294359599344876,0.001973921460701855,0.0019778255329669925,PIPE_M,PIPE_M_rmin_work_qmin,204800,0,bounded,0.15250558400293812,0.14947529198252596,1.992910964754114,105166,1.9968525949451343,False,PIPE_M,346,6.565365367377618e-05
037,3,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,210001,74038,70095,70095,69867,69867,70095,70233,2.836394824279424,2.995948355802839,2.995948355802839,2.9900616519300045,0.053256435884275644,0.056252229117626174,0.053256435884275644,0.056252229117626174,0.051392528161214535,0.05417681147039133,PIPE_M,PIPE_M_rmin_work_qmin,573440,0,fork-frontier,0.4052102499990724,0.2820705829944927,2.836394824279424,70233,2.9900616519300045,False,PIPE_M,3943,0.001595535315234149
037,4,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,210001,53320,52628,52628,52400,52400,52628,52766,3.938503375843961,3.9902903397431024,3.9902903397431024,3.9798544517302807,0.012978244561140273,0.01314889412480058,0.012978244561140273,0.01314889412480058,0.010390097524381137,0.01049918508130232,PIPE_M,PIPE_M_rmin_work_qmin,614400,0,bounded,0.1557918329781387,0.2771198340051342,3.938503375843961,52766,3.9798544517302807,False,PIPE_M,692,0.0005178696389914129
037,5,c5ce3776f9b28b17c7e1d23c9a47395ddfaeecf2533228ab0a5cf444e3f112e3,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,210001,43013,42148,42148,41920,41920,42148,42286,4.882268151489085,4.982466546455348,4.982466546455348,4.966206309416828,0.020110199242089566,0.02052291923697447,0.020110199242089566,0.02052291923697447,0.01690186687745565,0.01719245140235537,PIPE_M,PIPE_M_rmin_work_qmin,942080,0,fork-frontier,0.5291152909921948,0.27468750000116415,4.882268151489085,42286,4.966206309416828,False,PIPE_M,865,0.0010019839496626303
038,1,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1364555,1349031,1325041,1325041,1325000,1325000,1325041,1325060,1.0115075191007472,1.029820964030547,1.029820964030547,1.0298061974552095,0.017783134709283943,0.018105100144071073,0.017783134709283943,0.018105100144071073,0.017769050525895946,0.018090501562193495,PIPE_M,PIPE_M_rmin_work_qmin,7127040,724992,bounded,0.2791079170128796,1.5955413750198204,1.0,1325060,1.0298061974552095,False,PIPE_M,23990,0.00018313444929799694
038,2,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1364555,681518,662541,662541,662500,662500,662541,662560,2.002228847954126,2.059578199688774,2.059578199688774,2.059519137889399,0.027845192643481176,0.028642755693609967,0.027845192643481176,0.028642755693609967,0.027817313702646174,0.02861325766723022,PIPE_M,PIPE_M_rmin_work_qmin,6790656,4273152,bounded,3.3934059999883175,9.684559584013186,2.002228847954126,662560,2.059519137889399,False,PIPE_M,18977,0.0005734935173464795
038,3,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1364555,462369,441708,441708,441667,441667,441708,441727,2.9512251037591186,3.089269381582403,3.089269381582403,3.089136502862628,0.04468508918201697,0.04677524518460152,0.04468508918201697,0.04677524518460152,0.044643996461700475,0.046730220249158405,PIPE_M,PIPE_M_rmin_work_qmin,8093184,3161088,bounded,3.5322020419989713,9.345222125004511,2.9512251037591186,441727,3.089136502862628,False,PIPE_M,20661,0.001380442778232842
038,4,69575019d0670552c74f386508042357a94419ed2f49d18a382a71a8cf39e5ac,dcd10de54b23f8366428fb24e828812b1da9549e6eae4a3c3f38604fe5ae77b9,1364555,345206,331291,331291,331250,331250,331291,331310,3.9528716186856543,4.118901509549007,4.118901509549007,4.118665298361051,0.04030926461301365,0.04200234838857675,0.04030926461301365,0.04200234838857675,0.0402542250134702,0.041942591530590656,PIPE_M,PIPE_M_rmin_work_qmin,9295872,2781696,bounded,3.717736958002206,9.160275916976389,3.9528716186856543,331310,4.118665298361051,False,PIPE_M,13915,0.001660298908633524
